accountlength,areacode,churn,customerservicecalls,numbervmailmessages,totaldaycalls,totaldayminutes,totalevecalls,totaleveminutes,totalintlcalls,totalintlminutes,totalnightcalls,totalnightminutes
189,510,False,1,0,80.0,219.9,117.0,143.3,7.0,11.7,69.0,130.6
96,415,False,3,33,115.0,183.3,87.0,201.4,15.0,10.4,84.0,177.4
112,408,False,2,0,119.0,101.1,67.0,214.4,5.0,10.3,112.0,179.5
75,408,False,1,0,70.0,203.3,97.0,228.9,3.0,14.3,118.0,222.2
178,415,False,2,35,88.0,175.4,65.0,190.0,3.0,10.5,94.0,138.7
112,415,True,2,0,97.0,266.0,94.0,214.6,2.0,14.2,100.0,306.2
108,415,False,0,41,110.0,171.6,78.0,136.1,7.0,10.8,103.0,183.4
100,510,False,0,0,98.0,78.7,102.0,225.6,8.0,14.0,106.0,150.4
121,510,False,0,20,110.0,211.9,120.0,215.1,2.0,9.4,107.0,238.5
116,415,False,1,0,101.0,63.7,95.0,195.8,6.0,10.0,87.0,210.1
161,415,False,1,0,100.0,173.4,74.0,213.7,4.0,11.5,69.0,141.5
19,415,False,0,0,98.0,237.7,121.0,207.1,4.0,4.5,95.0,182.2
104,415,False,1,0,123.0,225.9,106.0,162.8,4.0,10.1,85.0,272.1
119,415,False,0,32,101.0,173.0,93.0,209.4,4.0,12.2,91.0,231.1
125,415,False,0,0,102.0,224.9,87.0,143.8,2.0,8.0,105.0,198.9
156,510,False,1,0,122.0,237.7,91.0,181.5,4.0,7.7,151.0,185.7
109,415,False,2,0,128.0,137.0,116.0,217.0,5.0,10.0,86.0,182.1
95,510,False,2,0,109.0,142.5,107.0,176.1,3.0,8.2,88.0,189.6
90,408,False,1,0,126.0,142.4,118.0,126.2,4.0,4.6,71.0,274.2
105,415,False,2,21,112.0,147.0,43.0,197.3,3.0,8.7,93.0,267.4
101,510,False,1,0,124.0,220.3,101.0,188.6,4.0,10.6,98.0,278.4
95,415,False,1,0,96.0,149.2,116.0,260.7,2.0,8.1,120.0,201.0
123,415,False,0,0,88.0,204.4,111.0,137.5,4.0,10.0,100.0,226.0
160,408,False,1,0,77.0,216.8,117.0,207.3,2.0,5.6,117.0,228.6
141,510,False,1,28,123.0,308.0,128.0,247.8,3.0,7.4,103.0,152.9
87,415,False,0,0,125.0,58.0,116.0,67.5,3.0,11.5,136.0,185.9
81,415,False,2,0,80.0,173.2,94.0,236.2,6.0,11.8,84.0,240.2
75,415,False,4,19,90.0,210.3,87.0,241.8,3.0,13.1,102.0,215.7
126,408,False,0,24,125.0,58.9,90.0,305.5,6.0,12.1,73.0,158.9
28,415,False,3,0,102.0,236.8,87.0,167.1,3.0,9.7,115.0,280.2
153,415,False,0,0,102.0,228.9,136.0,160.7,2.0,12.5,109.0,203.1
97,408,True,2,32,87.0,90.0,113.0,276.3,6.0,8.6,107.0,185.2
115,408,False,2,0,128.0,146.7,74.0,106.2,4.0,11.1,104.0,197.7
95,408,False,1,0,83.0,237.3,65.0,154.0,6.0,11.2,105.0,237.0
17,415,True,0,0,118.0,162.8,91.0,229.6,3.0,13.6,94.0,332.7
105,415,False,1,20,114.0,186.9,91.0,256.3,2.0,8.9,104.0,334.7
121,415,False,2,0,100.0,86.1,113.0,259.8,9.0,9.1,79.0,148.0
125,408,False,2,0,89.0,212.3,127.0,215.4,2.0,11.3,73.0,186.8
124,415,False,2,0,98.0,151.0,119.0,120.6,2.0,9.2,81.0,152.8
35,408,False,2,0,67.0,158.6,96.0,130.4,5.0,6.9,80.0,229.8
134,510,True,0,0,93.0,296.0,117.0,226.4,10.0,12.3,98.0,246.8
123,510,False,3,32,77.0,212.3,78.0,251.5,2.0,6.6,85.0,208.7
124,415,False,3,0,61.0,234.4,111.0,179.3,6.0,10.4,117.0,285.5
133,510,False,2,0,92.0,176.8,97.0,187.5,3.0,6.5,88.0,196.8
185,415,False,0,19,123.0,157.3,94.0,257.7,6.0,9.6,107.0,190.4
1,415,False,1,26,68.0,146.6,67.0,172.8,2.0,10.0,113.0,173.8
107,415,False,1,0,108.0,260.5,110.0,102.4,5.0,9.8,148.0,129.7
91,415,False,1,20,98.0,146.1,104.0,277.4,3.0,6.2,100.0,137.7
178,408,True,2,0,134.0,124.5,78.0,141.2,2.0,11.4,113.0,268.2
123,415,False,1,0,49.0,209.4,117.0,237.4,11.0,9.8,98.0,239.2
170,415,True,1,0,44.0,285.7,144.0,167.5,4.0,8.7,97.0,260.0
135,415,False,1,0,44.0,190.9,109.0,161.4,2.0,8.4,100.0,231.9
85,408,False,1,0,88.0,144.4,105.0,264.6,3.0,9.9,94.0,185.4
134,415,False,2,50,130.0,208.8,104.0,132.9,4.0,11.1,107.0,136.7
148,415,False,1,36,141.0,77.6,60.0,207.0,2.0,10.9,115.0,255.7
93,415,True,1,0,101.0,271.1,133.0,237.4,6.0,8.4,103.0,145.4
138,415,False,0,0,104.0,240.8,92.0,144.5,1.0,11.6,98.0,125.7
159,510,False,0,0,98.0,114.8,101.0,192.6,5.0,12.2,108.0,259.0
103,415,False,1,34,80.0,138.8,108.0,142.0,7.0,11.8,77.0,183.8
150,408,False,0,27,112.0,209.8,80.0,155.0,6.0,7.2,111.0,251.5
37,408,False,3,0,98.0,134.9,130.0,248.4,2.0,14.7,113.0,236.2
33,415,False,0,0,99.0,164.0,102.0,153.1,4.0,6.4,104.0,123.8
55,415,False,1,0,130.0,245.5,54.0,192.7,4.0,9.1,83.0,141.7
134,408,False,0,32,94.0,80.3,124.0,199.9,3.0,16.6,117.0,170.8
107,408,False,2,0,90.0,90.7,109.0,207.5,5.0,5.6,96.0,169.4
80,408,False,1,36,115.0,190.3,78.0,256.6,4.0,3.8,145.0,214.9
78,408,True,1,0,108.0,108.6,126.0,209.9,5.0,7.9,117.0,222.6
85,408,True,4,17,88.0,89.8,75.0,233.2,7.0,9.3,116.0,165.7
61,415,False,2,15,106.0,252.4,69.0,187.8,3.0,10.0,137.0,259.6
97,415,False,5,32,94.0,183.4,120.0,269.1,4.0,6.7,38.0,203.5
136,408,False,2,0,103.0,183.4,113.0,141.9,9.0,10.4,122.0,200.4
135,408,False,3,0,100.0,155.2,84.0,135.9,9.0,3.8,82.0,184.6
87,415,False,1,19,122.0,165.8,89.0,186.9,0.0,0.0,78.0,249.7
165,510,False,0,0,67.0,209.4,89.0,273.8,1.0,12.8,88.0,150.2
148,415,True,2,0,104.0,279.3,87.0,201.6,2.0,7.9,99.0,280.8
99,415,False,2,0,102.0,174.1,118.0,99.1,2.0,7.7,126.0,211.6
123,415,False,2,0,78.0,175.7,96.0,184.6,2.0,9.1,92.0,156.9
127,415,False,1,0,87.0,256.5,101.0,222.1,3.0,13.0,122.0,156.7
151,415,False,0,0,89.0,170.2,83.0,187.5,3.0,4.3,100.0,119.5
185,408,False,1,0,92.0,139.6,115.0,250.2,4.0,10.8,79.0,158.1
65,415,False,4,34,119.0,208.8,106.0,142.1,4.0,12.5,87.0,214.6
58,510,False,4,0,126.0,210.1,108.0,248.9,2.0,14.4,88.0,158.6
104,415,False,2,0,87.0,113.6,98.0,158.6,6.0,10.5,87.0,187.7
44,415,False,0,0,89.0,202.6,96.0,163.0,3.0,8.3,151.0,268.1
58,408,False,4,0,112.0,174.4,122.0,265.8,0.0,0.0,87.0,182.4
108,415,False,0,0,117.0,210.6,103.0,164.2,5.0,9.4,68.0,201.4
132,510,False,1,0,88.0,121.5,124.0,253.0,4.0,10.7,120.0,195.7
80,415,False,2,0,67.0,127.8,112.0,181.6,2.0,15.9,63.0,197.3
162,415,False,2,0,98.0,135.2,107.0,242.0,2.0,10.2,96.0,246.9
110,510,False,2,0,62.0,99.4,86.0,275.0,3.0,16.7,94.0,212.1
96,415,True,1,0,105.0,276.9,94.0,246.9,3.0,10.3,107.0,254.4
168,408,True,2,0,134.0,163.4,87.0,240.1,2.0,11.6,147.0,164.0
72,510,True,4,0,116.0,287.4,126.0,235.3,3.0,5.0,114.0,292.1
125,408,False,1,23,104.0,120.5,115.0,227.8,3.0,10.2,100.0,158.5
170,510,False,2,0,106.0,184.1,70.0,204.9,3.0,9.8,133.0,224.3
71,510,False,3,0,84.0,185.0,129.0,232.5,4.0,14.9,82.0,191.1
124,415,False,1,0,109.0,160.9,152.0,144.2,12.0,12.9,97.0,120.4
68,415,False,2,0,68.0,207.6,123.0,251.6,6.0,10.9,100.0,191.6
97,415,False,1,0,134.0,209.2,0.0,0.0,6.0,11.8,94.0,175.4
98,510,False,1,0,71.0,158.4,66.0,306.6,4.0,2.1,93.0,144.2
24,408,True,2,0,73.0,149.0,81.0,131.0,3.0,8.6,69.0,238.6
136,510,False,0,0,63.0,204.5,95.0,208.8,2.0,9.8,119.0,224.0
44,408,True,0,0,86.0,288.8,87.0,175.9,2.0,9.5,106.0,215.4
96,415,False,0,40,90.0,108.6,154.0,206.4,4.0,13.4,118.0,126.3
31,415,False,1,0,129.0,97.5,78.0,260.4,5.0,7.0,100.0,88.7
72,415,False,0,0,102.0,166.5,103.0,261.0,5.0,13.3,85.0,262.7
24,415,False,1,0,104.0,156.2,101.0,90.0,5.0,7.3,116.0,205.1
112,415,False,4,31,89.0,225.2,117.0,256.8,1.0,11.5,87.0,249.7
117,415,True,1,0,118.0,287.4,84.0,259.6,3.0,10.0,86.0,153.2
137,415,False,0,19,96.0,175.3,146.0,241.3,2.0,7.8,109.0,211.4
136,408,False,0,0,75.0,102.1,97.0,219.5,5.0,9.8,92.0,73.7
95,415,False,0,0,103.0,157.9,90.0,259.6,2.0,14.0,117.0,230.0
82,415,False,1,19,73.0,146.5,65.0,246.4,4.0,4.1,114.0,199.0
145,415,True,1,0,116.0,245.8,91.0,286.7,13.0,9.0,115.0,240.7
56,415,False,1,0,114.0,177.7,110.0,215.6,5.0,10.5,67.0,236.7
155,408,False,2,0,146.0,250.8,105.0,152.5,5.0,10.0,104.0,148.1
133,408,True,0,0,100.0,117.8,105.0,199.2,4.0,11.8,119.0,244.1
53,415,False,2,0,113.0,119.7,84.0,189.7,7.0,12.9,108.0,256.2
123,415,True,5,0,87.0,242.2,101.0,226.1,3.0,8.2,121.0,268.6
136,415,False,7,0,83.0,163.4,119.0,249.3,4.0,9.8,90.0,249.7
57,415,False,3,0,113.0,161.0,134.0,208.0,4.0,8.4,81.0,208.1
62,408,False,1,0,111.0,128.7,104.0,169.5,5.0,10.3,97.0,193.6
112,415,False,1,0,94.0,81.6,112.0,268.1,18.0,8.6,75.0,140.8
55,415,False,1,20,91.0,207.7,113.0,199.7,1.0,7.3,110.0,216.5
95,408,True,6,0,115.0,128.6,88.0,216.2,2.0,6.3,96.0,255.3
125,415,False,1,0,65.0,233.3,93.0,209.8,4.0,9.1,109.0,210.6
1,415,True,5,0,106.0,182.1,106.0,134.9,3.0,10.0,75.0,152.3
98,415,True,6,36,81.0,168.0,125.0,163.2,2.0,8.0,120.0,172.7
105,415,False,1,0,88.0,251.6,103.0,175.1,5.0,5.4,112.0,184.4
113,415,False,0,30,102.0,183.8,123.0,183.4,7.0,11.6,52.0,235.0
99,408,True,3,0,44.0,256.4,105.0,214.5,1.0,7.9,75.0,233.7
103,415,False,1,0,134.0,180.2,85.0,97.7,3.0,8.4,134.0,181.7
177,408,False,1,0,81.0,227.8,97.0,161.8,5.0,8.0,106.0,217.0
149,415,False,0,20,132.0,147.8,94.0,276.8,6.0,10.2,110.0,149.9
160,415,True,1,0,136.0,234.9,134.0,270.8,2.0,13.9,101.0,219.3
116,408,False,2,0,54.0,110.9,82.0,213.4,2.0,7.9,116.0,186.2
90,415,False,1,22,94.0,124.5,90.0,231.7,12.0,6.4,108.0,222.2
148,415,True,0,0,81.0,233.5,71.0,187.7,2.0,9.6,97.0,122.3
147,415,True,2,35,134.0,197.3,99.0,141.1,4.0,10.1,90.0,212.1
95,510,False,0,0,96.0,58.2,126.0,202.1,5.0,10.4,97.0,210.5
201,510,False,1,0,72.0,212.7,90.0,225.2,6.0,7.0,99.0,195.1
80,415,False,0,0,89.0,151.5,78.0,131.7,4.0,11.8,131.0,235.3
122,415,False,1,0,117.0,146.3,93.0,218.7,5.0,11.5,97.0,236.0
132,408,False,0,0,100.0,195.1,95.0,148.8,2.0,6.7,117.0,224.5
83,510,False,1,0,71.0,208.9,92.0,214.8,5.0,13.0,108.0,247.9
99,408,True,7,0,107.0,135.7,103.0,208.4,3.0,8.8,95.0,209.0
84,415,True,3,0,86.0,225.9,105.0,275.6,3.0,14.3,108.0,201.4
46,415,False,1,0,67.0,122.2,62.0,167.2,6.0,9.7,98.0,194.8
87,510,False,2,0,106.0,153.3,117.0,224.5,5.0,8.9,152.0,273.4
150,415,False,1,0,117.0,214.0,89.0,192.4,4.0,7.9,99.0,242.6
73,408,False,1,0,112.0,194.8,85.0,167.2,6.0,10.8,61.0,100.3
7,415,False,3,0,87.0,206.7,83.0,281.1,5.0,11.0,77.0,158.5
89,415,False,2,12,105.0,188.0,107.0,151.3,3.0,10.5,132.0,201.9
131,408,True,3,0,83.0,122.3,94.0,118.8,3.0,13.7,95.0,147.9
105,415,False,3,0,96.0,259.3,97.0,175.2,5.0,12.0,36.0,222.4
108,408,True,2,0,114.0,115.1,70.0,211.3,3.0,13.8,85.0,136.1
47,415,False,1,28,109.0,172.9,94.0,137.6,6.0,8.3,109.0,203.8
101,415,False,1,0,116.0,156.4,114.0,130.4,5.0,7.3,109.0,207.3
182,415,False,1,24,104.0,128.1,127.0,143.4,3.0,11.6,98.0,191.0
161,408,False,1,0,73.0,196.6,79.0,170.2,3.0,12.5,79.0,194.3
128,408,True,1,0,130.0,227.9,71.0,302.6,7.0,5.5,82.0,191.5
69,415,False,2,31,63.0,194.9,90.0,191.6,2.0,13.2,129.0,153.0
113,408,False,1,34,63.0,44.9,82.0,134.2,3.0,13.3,118.0,168.4
87,408,False,0,30,114.0,262.8,130.0,215.8,2.0,7.8,88.0,154.8
71,415,False,0,0,70.0,211.2,122.0,252.7,3.0,12.3,104.0,225.8
76,415,False,1,0,69.0,204.0,110.0,225.1,5.0,9.6,85.0,240.3
87,510,False,3,0,109.0,223.2,86.0,127.5,4.0,14.5,83.0,289.3
117,408,False,1,0,82.0,119.0,108.0,187.5,3.0,11.5,97.0,189.3
177,415,True,3,0,91.0,266.1,79.0,225.2,8.0,8.9,58.0,224.7
95,415,False,1,0,104.0,134.4,95.0,152.4,3.0,9.4,80.0,236.5
76,415,False,1,0,78.0,171.1,83.0,257.2,3.0,16.2,92.0,91.6
66,415,False,2,0,103.0,170.5,77.0,254.3,2.0,10.5,138.0,197.3
110,415,False,1,0,124.0,178.5,141.0,146.9,7.0,9.9,102.0,217.1
204,510,False,3,0,145.0,205.2,95.0,154.8,5.0,14.1,77.0,191.4
32,415,False,0,31,97.0,232.8,111.0,183.5,2.0,13.0,111.0,206.8
133,408,False,5,39,107.0,239.9,77.0,253.8,3.0,6.7,85.0,128.7
185,408,False,2,0,97.0,55.6,83.0,288.7,3.0,12.1,110.0,111.2
103,415,False,1,37,78.0,153.5,108.0,241.9,3.0,10.6,110.0,244.7
91,510,False,1,0,100.0,109.8,104.0,189.6,3.0,11.1,85.0,206.7
131,415,False,2,0,89.0,196.1,87.0,185.5,6.0,5.2,132.0,250.0
153,510,False,0,0,127.0,166.8,121.0,143.5,4.0,11.8,130.0,210.7
132,415,False,2,25,96.0,113.2,107.0,269.9,7.0,7.1,87.0,229.1
148,510,False,1,0,92.0,203.0,125.0,150.9,9.0,14.6,131.0,245.5
141,408,False,5,0,90.0,242.8,80.0,234.1,3.0,6.0,104.0,211.5
105,415,False,2,0,102.0,156.5,134.0,140.2,2.0,12.2,111.0,227.4
169,408,True,3,0,105.0,266.7,88.0,158.2,3.0,13.8,111.0,287.7
127,415,False,1,23,80.0,182.0,85.0,216.1,4.0,9.8,82.0,156.9
57,415,False,0,0,92.0,85.9,127.0,193.9,2.0,10.1,93.0,231.5
123,415,False,0,33,87.0,146.6,59.0,114.8,7.0,2.9,99.0,220.4
103,510,True,4,35,101.0,110.5,81.0,208.3,2.0,13.9,77.0,87.4
101,415,False,1,0,89.0,118.6,97.0,199.6,5.0,11.5,61.0,53.3
123,415,False,2,22,105.0,197.6,86.0,80.0,12.0,15.6,82.0,120.8
78,510,False,6,32,116.0,210.3,83.0,192.2,4.0,10.8,92.0,246.1
101,415,False,4,28,96.0,220.3,72.0,285.8,6.0,9.4,111.0,203.0
129,415,False,1,0,98.0,150.0,101.0,232.4,6.0,12.5,123.0,261.2
67,415,False,0,34,114.0,161.7,115.0,207.6,4.0,9.2,114.0,205.7
37,415,False,3,0,116.0,191.4,99.0,167.4,5.0,14.0,112.0,216.5
64,415,False,3,0,83.0,146.7,91.0,148.3,3.0,12.5,69.0,238.6
173,510,False,1,0,103.0,109.4,111.0,101.3,7.0,7.8,106.0,167.3
135,510,False,1,0,115.0,144.1,68.0,249.8,3.0,13.6,82.0,211.4
75,415,False,1,42,93.0,248.9,108.0,170.8,8.0,11.2,91.0,104.5
88,415,True,4,0,112.0,85.7,70.0,221.6,3.0,11.6,75.0,190.6
112,415,False,3,0,112.0,214.8,104.0,209.7,5.0,9.4,97.0,164.4
113,408,False,0,0,137.0,158.9,109.0,242.8,4.0,6.5,97.0,247.8
121,510,False,2,28,94.0,110.0,76.0,141.5,3.0,6.4,87.0,237.3
70,415,False,1,0,145.0,152.8,102.0,183.6,2.0,10.5,75.0,151.8
90,415,False,0,0,103.0,145.6,137.0,197.1,4.0,10.5,83.0,294.5
39,408,False,0,0,83.0,93.3,114.0,199.6,4.0,6.5,104.0,206.2
142,408,False,0,0,134.0,216.8,106.0,187.8,2.0,8.3,108.0,138.1
176,408,False,1,0,101.0,201.9,78.0,154.7,2.0,9.0,79.0,164.4
105,408,False,1,0,81.0,146.4,80.0,225.1,2.0,8.5,117.0,230.1
57,415,True,2,0,74.0,272.7,85.0,224.9,3.0,10.5,104.0,178.2
110,510,False,1,0,92.0,18.9,81.0,258.4,4.0,14.8,74.0,109.6
88,415,False,2,0,81.0,172.8,90.0,193.4,5.0,12.8,107.0,89.6
95,408,False,0,0,119.0,190.2,70.0,157.1,6.0,14.0,120.0,181.5
147,415,False,3,0,83.0,130.6,144.0,208.1,3.0,15.6,72.0,204.6
101,415,True,4,0,92.0,158.4,117.0,188.0,4.0,13.5,125.0,219.7
115,415,False,1,0,111.0,166.5,98.0,236.2,2.0,15.6,92.0,205.6
103,415,False,2,0,103.0,129.3,89.0,202.8,2.0,12.9,126.0,233.0
82,415,False,0,0,112.0,199.3,120.0,193.4,10.0,7.0,117.0,254.4
141,415,False,0,0,126.0,185.1,98.0,233.0,7.0,9.1,106.0,152.2
149,408,False,2,0,80.0,175.4,127.0,197.4,2.0,9.7,102.0,188.2
131,510,False,2,0,123.0,263.4,74.0,151.9,2.0,10.7,101.0,218.5
119,510,False,1,0,108.0,94.2,100.0,264.1,3.0,7.3,79.0,203.7
112,510,False,3,0,83.0,189.4,89.0,219.0,8.0,7.1,116.0,168.0
116,510,False,2,35,103.0,118.0,106.0,167.2,2.0,11.8,102.0,205.7
94,415,False,3,0,98.0,212.1,89.0,189.4,5.0,8.4,95.0,352.2
90,408,False,2,0,93.0,222.0,103.0,187.0,6.0,12.4,124.0,282.3
114,415,False,0,31,98.0,222.8,105.0,180.5,4.0,13.0,101.0,151.3
63,408,False,1,25,137.0,190.0,76.0,116.6,2.0,12.2,110.0,141.5
130,408,True,4,0,129.0,271.8,128.0,237.2,2.0,8.7,91.0,210.1
122,408,False,3,29,83.0,195.4,93.0,268.2,6.0,8.4,95.0,168.0
166,510,False,3,0,93.0,199.6,99.0,214.3,5.0,7.2,110.0,196.8
62,415,False,0,0,98.0,100.0,95.0,173.5,4.0,10.1,122.0,218.0
78,415,False,2,21,85.0,160.6,79.0,223.1,1.0,9.5,92.0,124.0
148,415,False,1,26,91.0,158.7,127.0,160.5,3.0,9.9,88.0,218.3
154,510,True,3,0,122.0,154.5,71.0,214.2,2.0,12.0,105.0,178.0
110,408,False,1,34,114.0,192.3,114.0,129.3,12.0,6.3,102.0,136.3
75,415,True,0,0,106.0,305.1,115.0,188.0,5.0,8.5,116.0,235.4
84,408,False,2,38,106.0,193.0,106.0,153.6,5.0,7.4,87.0,260.4
113,510,False,1,0,88.0,72.5,112.0,204.0,3.0,6.6,118.0,117.9
181,510,False,2,40,61.0,105.2,79.0,341.3,3.0,6.3,97.0,165.7
51,415,False,2,0,88.0,180.5,102.0,134.7,3.0,10.0,97.0,170.7
102,408,False,0,29,86.0,214.7,109.0,314.3,2.0,14.3,110.0,280.2
107,408,False,1,0,95.0,86.8,85.0,108.1,3.0,13.2,87.0,204.3
88,510,True,5,0,99.0,131.5,128.0,174.8,2.0,7.9,83.0,184.2
82,415,False,0,0,102.0,135.4,122.0,237.1,4.0,17.5,91.0,118.3
204,415,False,6,0,85.0,174.3,95.0,254.1,3.0,5.9,96.0,176.4
130,510,False,3,0,63.0,203.9,93.0,191.8,4.0,12.1,125.0,132.5
174,510,False,0,0,108.0,235.5,143.0,142.3,5.0,12.5,131.0,316.7
129,415,False,2,0,113.0,157.0,97.0,256.9,2.0,12.1,126.0,185.5
190,415,False,3,0,55.0,111.9,124.0,223.0,7.0,10.0,81.0,243.2
54,510,False,3,0,91.0,236.3,130.0,152.8,8.0,11.2,98.0,160.3
78,408,False,0,0,88.0,163.6,93.0,283.4,9.0,8.6,108.0,262.1
100,415,False,1,29,127.0,213.6,82.0,175.9,3.0,8.9,100.0,207.2
70,510,False,3,30,72.0,143.4,92.0,170.0,4.0,9.4,68.0,127.9
111,510,False,1,0,119.0,78.3,94.0,198.2,4.0,12.1,94.0,248.5
117,408,False,1,0,98.0,97.1,131.0,228.0,3.0,10.6,111.0,240.0
68,415,False,0,0,93.0,94.1,80.0,147.6,2.0,10.1,85.0,213.5
27,510,True,2,0,95.0,226.3,109.0,274.3,3.0,8.2,119.0,242.7
91,415,False,1,0,61.0,133.8,96.0,158.8,2.0,10.5,92.0,189.6
181,415,False,1,27,93.0,190.3,127.0,249.0,4.0,10.6,82.0,215.7
118,415,False,3,36,106.0,294.9,115.0,165.7,5.0,9.8,63.0,189.2
112,415,False,2,0,114.0,185.4,119.0,191.4,11.0,10.0,78.0,144.0
93,415,False,0,0,121.0,179.5,131.0,191.9,4.0,12.0,125.0,165.5
102,408,False,0,0,94.0,158.0,100.0,207.9,10.0,10.1,120.0,190.4
93,415,False,0,0,131.0,173.0,108.0,190.4,2.0,10.4,66.0,290.0
107,415,False,1,32,101.0,134.2,145.0,211.9,5.0,8.2,138.0,167.6
100,415,False,3,32,123.0,125.2,101.0,230.9,9.0,12.6,106.0,192.0
115,415,False,2,0,111.0,195.9,108.0,227.0,1.0,13.2,113.0,313.2
63,510,False,0,13,61.0,214.2,88.0,181.2,2.0,10.3,68.0,174.0
57,415,False,0,0,101.0,221.1,65.0,236.7,1.0,9.5,137.0,252.3
119,408,False,1,26,100.0,132.0,121.0,173.3,5.0,11.6,108.0,203.5
73,408,False,1,0,92.0,157.6,87.0,198.3,4.0,9.1,106.0,364.9
98,408,False,2,30,71.0,110.3,108.0,182.4,8.0,11.0,88.0,183.8
139,415,False,0,0,121.0,161.5,137.0,192.9,13.0,11.2,96.0,168.3
31,408,False,1,28,116.0,171.8,125.0,240.7,7.0,10.6,80.0,245.5
129,510,False,1,32,99.0,211.0,89.0,155.1,5.0,11.4,96.0,234.8
115,415,True,7,0,89.0,139.3,95.0,192.3,3.0,9.3,75.0,151.0
108,415,True,2,0,99.0,291.6,93.0,221.1,9.0,14.0,110.0,229.2
139,408,False,0,0,110.0,139.0,93.0,132.9,1.0,12.1,120.0,272.0
102,408,False,4,0,125.0,234.8,99.0,199.2,1.0,10.0,88.0,163.2
149,408,False,1,0,83.0,187.6,81.0,201.4,1.0,8.8,79.0,264.2
113,415,False,2,0,143.0,159.8,93.0,210.1,7.0,13.1,86.0,175.1
131,408,False,1,33,100.0,177.1,85.0,194.0,5.0,5.2,124.0,253.4
83,408,False,0,0,101.0,117.9,92.0,160.4,10.0,11.4,150.0,235.3
96,415,False,2,21,95.0,247.6,150.0,256.3,6.0,10.8,72.0,158.6
98,408,False,1,0,77.0,169.9,155.0,138.3,7.0,8.5,105.0,142.6
3,415,False,3,0,120.0,185.0,129.0,203.7,3.0,14.1,89.0,170.5
77,408,False,0,17,84.0,204.9,102.0,201.0,5.0,11.3,97.0,219.7
75,408,False,3,24,119.0,225.5,108.0,182.0,2.0,9.4,106.0,270.9
40,510,True,4,0,115.0,169.7,123.0,141.4,3.0,10.5,115.0,253.0
108,415,False,0,0,102.0,239.3,127.0,223.4,6.0,10.6,104.0,251.4
100,415,True,4,0,96.0,113.3,89.0,197.9,2.0,11.7,93.0,284.5
16,415,False,3,0,100.0,161.9,138.0,230.1,11.0,10.2,78.0,148.8
115,510,False,2,16,110.0,133.3,111.0,185.7,4.0,5.6,113.0,161.5
108,510,False,3,25,88.0,170.7,113.0,109.9,1.0,8.7,99.0,165.7
107,510,False,5,0,76.0,189.7,65.0,156.1,3.0,8.3,91.0,244.0
161,415,True,2,0,100.0,322.3,135.0,230.4,5.0,7.8,104.0,241.5
147,415,False,2,0,74.0,124.4,78.0,320.9,4.0,10.4,126.0,157.2
107,415,False,3,0,94.0,146.9,111.0,114.3,5.0,11.4,97.0,114.5
120,510,False,1,0,123.0,192.6,105.0,206.4,3.0,10.8,93.0,283.2
107,408,False,1,36,83.0,96.3,91.0,179.6,2.0,10.3,121.0,166.3
58,510,False,3,0,96.0,131.9,107.0,167.6,5.0,14.7,106.0,205.9
91,408,False,2,0,121.0,147.2,87.0,175.2,3.0,13.3,80.0,136.3
13,415,False,2,0,139.0,143.1,88.0,239.6,5.0,7.1,123.0,221.7
104,408,False,5,0,127.0,280.4,79.0,179.4,6.0,15.2,77.0,150.6
93,415,False,1,31,85.0,237.2,100.0,213.1,4.0,10.7,87.0,192.7
95,510,False,2,0,95.0,184.2,101.0,181.6,4.0,12.8,113.0,143.4
104,415,False,3,0,141.0,109.1,140.0,187.1,4.0,10.0,100.0,216.6
35,408,True,5,0,115.0,138.1,82.0,158.2,2.0,10.3,118.0,215.7
62,415,False,3,0,94.0,186.8,92.0,207.6,4.0,8.8,98.0,195.0
143,510,False,1,0,112.0,155.4,92.0,290.9,5.0,13.9,91.0,228.4
62,415,False,4,0,91.0,245.3,130.0,122.9,4.0,8.5,102.0,228.4
60,415,True,0,0,97.0,205.9,117.0,277.4,2.0,11.0,139.0,202.0
41,510,False,1,0,138.0,207.2,83.0,214.1,4.0,11.9,105.0,193.0
34,415,False,2,14,100.0,151.5,126.0,248.7,5.0,10.7,120.0,199.8
56,408,True,0,0,112.0,221.9,122.0,278.2,5.0,7.1,85.0,288.1
183,415,False,1,0,100.0,190.0,78.0,246.6,4.0,9.5,107.0,304.2
94,415,False,2,0,111.0,220.8,67.0,156.2,4.0,10.5,89.0,187.9
73,415,False,2,47,117.0,173.7,114.0,204.0,3.0,6.3,94.0,174.6
123,408,False,2,0,94.0,114.8,104.0,150.0,4.0,9.6,119.0,268.6
64,408,False,3,0,97.0,113.8,97.0,192.3,1.0,10.4,89.0,214.9
127,415,True,4,0,60.0,143.2,159.0,179.5,4.0,6.2,122.0,171.8
33,415,False,3,0,111.0,184.4,110.0,203.8,5.0,9.3,100.0,237.4
27,415,False,1,0,67.0,227.4,115.0,248.0,6.0,7.8,109.0,61.4
123,408,False,0,0,99.0,224.0,80.0,210.7,5.0,2.1,75.0,231.9
148,510,False,2,0,95.0,216.2,105.0,185.7,5.0,10.0,143.0,300.0
81,415,False,0,0,121.0,129.9,105.0,230.1,3.0,13.3,123.0,140.5
122,510,False,2,30,108.0,230.1,76.0,287.6,3.0,6.9,85.0,177.1
52,415,False,1,0,97.0,204.4,128.0,273.2,5.0,11.0,118.0,179.6
